Losses: 
batches completed: 1, time taken: 32.51929330825806, loss: 45.95554733276367 
batches completed: 1214, time taken: 8.269586324691772, loss: 6704.644006252289 
batches completed: 1215, time taken: 8.267462015151978, loss: 6710.738673686981 
batches completed: 1216, time taken: 8.278984069824219, loss: 6716.214187145233 
batches completed: 1217, time taken: 8.280259609222412, loss: 6721.710522651672 
batches completed: 1218, time taken: 8.275341272354126, loss: 6727.263598918915 
batches completed: 1219, time taken: 8.262512445449829, loss: 6732.461270809174 
batches completed: 1220, time taken: 8.281683683395386, loss: 6738.00625371933 
batches completed: 1221, time taken: 8.273438215255737, loss: 6743.354176521301 
batches completed: 1222, time taken: 8.275569677352905, loss: 6748.338708400726 
batches completed: 1223, time taken: 8.2685546875, loss: 6753.783185958862 
batches completed: 1224, time taken: 8.268164157867432, loss: 6759.22545671463 
batches completed: 1225, time taken: 8.275899648666382, loss: 6764.372010231018 
batches completed: 1226, time taken: 8.265292167663574, loss: 6769.8269810676575 
batches completed: 1227, time taken: 8.260883331298828, loss: 6775.061514854431 
batches completed: 1228, time taken: 8.278693437576294, loss: 6780.783936023712 
batches completed: 1229, time taken: 8.281432390213013, loss: 6785.694761276245 
batches completed: 1230, time taken: 8.268790006637573, loss: 6790.807447910309 
batches completed: 1231, time taken: 8.280922174453735, loss: 6796.550168037415 
batches completed: 1232, time taken: 8.274098634719849, loss: 6802.18332529068 
batches completed: 1233, time taken: 8.254393577575684, loss: 6807.965836048126 
batches completed: 1234, time taken: 8.277822971343994, loss: 6813.623352527618 
batches completed: 1235, time taken: 8.280451774597168, loss: 6818.9543352127075 
batches completed: 1236, time taken: 8.271701097488403, loss: 6824.247941493988 
batches completed: 1237, time taken: 8.26981258392334, loss: 6829.8266615867615 
batches completed: 1238, time taken: 8.27114462852478, loss: 6835.066942691803 
batches completed: 1239, time taken: 8.25962209701538, loss: 6840.350691318512 
batches completed: 1240, time taken: 8.26764702796936, loss: 6845.81800365448 
batches completed: 1241, time taken: 8.253890037536621, loss: 6851.50292634964 
batches completed: 1242, time taken: 8.273966550827026, loss: 6857.100605010986 
batches completed: 1243, time taken: 8.273513555526733, loss: 6862.079007148743 
batches completed: 1244, time taken: 8.271405935287476, loss: 6867.799608707428 
batches completed: 1245, time taken: 8.275540828704834, loss: 6873.131170272827 
batches completed: 1246, time taken: 8.270705223083496, loss: 6878.679466724396 
batches completed: 1247, time taken: 8.273794412612915, loss: 6883.724942684174 
batches completed: 1248, time taken: 8.278028011322021, loss: 6889.396750450134 
batches completed: 1249, time taken: 8.273179054260254, loss: 6895.009068965912 
batches completed: 1250, time taken: 8.27315902709961, loss: 6900.737392425537 
batches completed: 1251, time taken: 8.27545428276062, loss: 6906.289948940277 
batches completed: 1252, time taken: 8.273709058761597, loss: 6911.991769313812 
batches completed: 1253, time taken: 8.280478477478027, loss: 6917.443967342377 
batches completed: 1254, time taken: 8.27184772491455, loss: 6922.972360610962 
batches completed: 1255, time taken: 8.265804767608643, loss: 6928.296365737915 
batches completed: 1256, time taken: 8.278420209884644, loss: 6933.658559799194 
batches completed: 1257, time taken: 8.275954484939575, loss: 6939.071699619293 
batches completed: 1258, time taken: 8.28266954421997, loss: 6944.224088668823 
batches completed: 1259, time taken: 8.275895118713379, loss: 6949.480605125427 
batches completed: 1260, time taken: 8.268227815628052, loss: 6954.922923088074 
batches completed: 1261, time taken: 8.275177717208862, loss: 6959.929904460907 
batches completed: 1262, time taken: 8.260535478591919, loss: 6965.430110454559 
batches completed: 1263, time taken: 8.256548643112183, loss: 6971.126975536346 
batches completed: 1264, time taken: 8.271722793579102, loss: 6976.632138252258 
batches completed: 1265, time taken: 8.274603605270386, loss: 6981.902470111847 
batches completed: 1266, time taken: 8.278896808624268, loss: 6986.650621414185 
batches completed: 1267, time taken: 8.281044006347656, loss: 6992.049179553986 
batches completed: 1268, time taken: 8.266922235488892, loss: 6997.706853866577 
batches completed: 1269, time taken: 8.277562141418457, loss: 7003.018959522247 
batches completed: 1270, time taken: 8.259430885314941, loss: 7007.954382419586 
batches completed: 1271, time taken: 8.279604434967041, loss: 7013.00169801712 
batches completed: 1272, time taken: 8.283698081970215, loss: 7017.549721240997 
batches completed: 1273, time taken: 8.266047954559326, loss: 7023.273214817047 
batches completed: 1274, time taken: 8.272924661636353, loss: 7028.499123096466 
batches completed: 1275, time taken: 8.285572528839111, loss: 7033.653528213501 
batches completed: 1276, time taken: 8.27655577659607, loss: 7038.928236484528 
batches completed: 1277, time taken: 8.26427435874939, loss: 7044.184707164764 
batches completed: 1278, time taken: 8.271917581558228, loss: 7049.682884216309 
batches completed: 1279, time taken: 8.271810054779053, loss: 7055.277973175049 
batches completed: 1280, time taken: 8.273959875106812, loss: 7059.708243370056 
batches completed: 1281, time taken: 8.274155616760254, loss: 7065.7396783828735 
batches completed: 1282, time taken: 8.277771949768066, loss: 7071.072699546814 
batches completed: 1283, time taken: 8.277283906936646, loss: 7077.053719043732 
batches completed: 1284, time taken: 8.271866798400879, loss: 7082.424046039581 
batches completed: 1285, time taken: 8.287559986114502, loss: 7088.165951251984 
batches completed: 1286, time taken: 8.280859231948853, loss: 7093.410318374634 
batches completed: 1287, time taken: 8.277485847473145, loss: 7098.667948722839 
batches completed: 1288, time taken: 8.26206088066101, loss: 7104.372038841248 
batches completed: 1289, time taken: 8.268812417984009, loss: 7110.054226875305 
batches completed: 1290, time taken: 8.273239135742188, loss: 7115.518012523651 
batches completed: 1291, time taken: 8.280503988265991, loss: 7121.107853889465 
batches completed: 1292, time taken: 8.255865573883057, loss: 7126.67840051651 
batches completed: 1293, time taken: 8.282685279846191, loss: 7132.094532966614 
batches completed: 1294, time taken: 8.2853364944458, loss: 7137.634854316711 
batches completed: 1295, time taken: 8.283603191375732, loss: 7143.042684078217 
batches completed: 1296, time taken: 8.27003026008606, loss: 7148.425500392914 
batches completed: 1297, time taken: 8.271975994110107, loss: 7153.971296310425 
batches completed: 1298, time taken: 8.273810386657715, loss: 7159.518513202667 
batches completed: 1299, time taken: 8.280686140060425, loss: 7164.916318893433 
batches completed: 1300, time taken: 8.273593425750732, loss: 7170.143598556519 
batches completed: 1301, time taken: 8.293861150741577, loss: 7175.526149749756 
batches completed: 1302, time taken: 8.26866888999939, loss: 7181.084711551666 
batches completed: 1303, time taken: 8.277063846588135, loss: 7186.479444980621 
batches completed: 1304, time taken: 8.267999172210693, loss: 7191.829288482666 
batches completed: 1305, time taken: 8.26798939704895, loss: 7197.288247585297 
batches completed: 1306, time taken: 8.264744520187378, loss: 7202.948943138123 
batches completed: 1307, time taken: 8.271062135696411, loss: 7208.340898036957 
batches completed: 1308, time taken: 8.257493495941162, loss: 7213.294951915741 
batches completed: 1309, time taken: 8.268892049789429, loss: 7218.761343955994 
batches completed: 1310, time taken: 8.274835109710693, loss: 7224.083706855774 
batches completed: 1311, time taken: 8.275361776351929, loss: 7229.630825996399 
batches completed: 1312, time taken: 8.279084920883179, loss: 7234.945471286774 
batches completed: 1313, time taken: 8.288932085037231, loss: 7240.367383956909 
batches completed: 1314, time taken: 8.273990392684937, loss: 7245.696661472321 
batches completed: 1315, time taken: 8.26196026802063, loss: 7250.900011062622 
batches completed: 1316, time taken: 8.271581411361694, loss: 7256.642205715179 
batches completed: 1317, time taken: 8.265925168991089, loss: 7262.422603607178 
batches completed: 1318, time taken: 8.265294551849365, loss: 7268.077214717865 
batches completed: 1319, time taken: 8.277197360992432, loss: 7273.746489524841 
batches completed: 1320, time taken: 8.269860982894897, loss: 7279.166892528534 
batches completed: 1321, time taken: 8.280054330825806, loss: 7284.784314632416 
batches completed: 1322, time taken: 8.279010534286499, loss: 7290.251863002777 
batches completed: 1323, time taken: 8.278237342834473, loss: 7295.416517734528 
batches completed: 1324, time taken: 8.262748956680298, loss: 7301.202149391174 
batches completed: 1325, time taken: 8.278071880340576, loss: 7306.929358005524 
batches completed: 1326, time taken: 8.280345439910889, loss: 7312.603850364685 
batches completed: 1327, time taken: 8.271005868911743, loss: 7318.167404651642 
batches completed: 1328, time taken: 8.265075922012329, loss: 7323.681618213654 
batches completed: 1329, time taken: 8.269787549972534, loss: 7329.228273868561 
batches completed: 1330, time taken: 8.271567344665527, loss: 7334.783330917358 
batches completed: 1331, time taken: 8.283389329910278, loss: 7340.255268573761 
batches completed: 1332, time taken: 8.271881580352783, loss: 7345.910216331482 
batches completed: 1333, time taken: 8.283835172653198, loss: 7351.359044551849 
batches completed: 1334, time taken: 8.271263122558594, loss: 7356.924005031586 
batches completed: 1335, time taken: 8.280126094818115, loss: 7362.49965429306 
batches completed: 1336, time taken: 8.269170045852661, loss: 7368.017827510834 
batches completed: 1337, time taken: 8.274820566177368, loss: 7373.378272533417 
batches completed: 1338, time taken: 8.268465995788574, loss: 7378.626286029816 
batches completed: 1339, time taken: 8.270025730133057, loss: 7384.186434268951 
batches completed: 1340, time taken: 8.270967960357666, loss: 7389.656099319458 
batches completed: 1341, time taken: 8.281811714172363, loss: 7395.210004329681 
batches completed: 1342, time taken: 8.2776038646698, loss: 7400.75291633606 
batches completed: 1343, time taken: 8.272799730300903, loss: 7406.209461212158 
batches completed: 1344, time taken: 8.264061450958252, loss: 7411.562100887299 
batches completed: 1345, time taken: 8.28010082244873, loss: 7417.118537902832 
batches completed: 1346, time taken: 8.269752264022827, loss: 7422.590389251709 
batches completed: 1347, time taken: 8.267751693725586, loss: 7428.0717253685 
batches completed: 1348, time taken: 8.269093036651611, loss: 7433.3194942474365 
batches completed: 1349, time taken: 8.27341103553772, loss: 7438.875445842743 
batches completed: 1350, time taken: 8.281843423843384, loss: 7444.470040798187 
batches completed: 1351, time taken: 8.282576560974121, loss: 7450.169891357422 
batches completed: 1352, time taken: 8.273988962173462, loss: 7455.629567623138 
batches completed: 1353, time taken: 8.273910522460938, loss: 7461.151582241058 
batches completed: 1354, time taken: 8.273178577423096, loss: 7466.950299739838 
batches completed: 1355, time taken: 8.268766164779663, loss: 7472.541659832001 
batches completed: 1356, time taken: 8.283514022827148, loss: 7478.019040584564 
batches completed: 1357, time taken: 8.273644924163818, loss: 7483.297436714172 
batches completed: 1358, time taken: 8.272783756256104, loss: 7488.78040266037 
batches completed: 1359, time taken: 8.278225660324097, loss: 7493.860674858093 
batches completed: 1360, time taken: 8.283061265945435, loss: 7499.2358655929565 
batches completed: 1361, time taken: 8.2488431930542, loss: 7504.416112422943 
batches completed: 1362, time taken: 8.277111530303955, loss: 7509.627558708191 
batches completed: 1363, time taken: 8.268252849578857, loss: 7514.742447853088 
batches completed: 1364, time taken: 8.280112504959106, loss: 7520.061655521393 
batches completed: 1365, time taken: 8.28063416481018, loss: 7525.627723693848 
batches completed: 1366, time taken: 8.274854183197021, loss: 7531.288695812225 
batches completed: 1367, time taken: 8.27065896987915, loss: 7536.654790878296 
batches completed: 1368, time taken: 8.274134635925293, loss: 7542.357831478119 
batches completed: 1369, time taken: 8.271106958389282, loss: 7547.892045497894 
batches completed: 1370, time taken: 8.291829347610474, loss: 7553.4112005233765 
batches completed: 1371, time taken: 8.276541948318481, loss: 7558.936124324799 
batches completed: 1372, time taken: 8.282767534255981, loss: 7564.210942268372 
batches completed: 1373, time taken: 8.279828071594238, loss: 7569.66214132309 
batches completed: 1374, time taken: 8.281800508499146, loss: 7574.9026708602905 
batches completed: 1375, time taken: 8.259127855300903, loss: 7580.64396238327 
batches completed: 1376, time taken: 8.266511917114258, loss: 7586.282462596893 
batches completed: 1377, time taken: 8.278204679489136, loss: 7591.719636917114 
batches completed: 1378, time taken: 8.272495031356812, loss: 7597.358362197876 
batches completed: 1379, time taken: 8.281982898712158, loss: 7602.669379711151 
batches completed: 1380, time taken: 8.271798610687256, loss: 7608.309447288513 
batches completed: 1381, time taken: 8.28340768814087, loss: 7614.059738636017 
batches completed: 1382, time taken: 8.27164077758789, loss: 7619.669633865356 
batches completed: 1383, time taken: 8.281071662902832, loss: 7625.215412139893 
batches completed: 1384, time taken: 8.283900737762451, loss: 7630.55610704422 
batches completed: 1385, time taken: 8.276520729064941, loss: 7636.385717868805 
batches completed: 1386, time taken: 8.290197372436523, loss: 7641.990070343018 
batches completed: 1387, time taken: 8.281441688537598, loss: 7647.612596988678 
batches completed: 1388, time taken: 8.282132863998413, loss: 7653.210230350494 
batches completed: 1389, time taken: 8.277030229568481, loss: 7658.812342643738 
batches completed: 1390, time taken: 8.27721905708313, loss: 7664.369484901428 
batches completed: 1391, time taken: 8.263738870620728, loss: 7669.947869300842 
batches completed: 1392, time taken: 8.262187242507935, loss: 7675.432737827301 
batches completed: 1393, time taken: 8.270216464996338, loss: 7681.024666786194 
batches completed: 1394, time taken: 8.28071904182434, loss: 7686.509521007538 
batches completed: 1395, time taken: 8.27101445198059, loss: 7691.801555633545 
batches completed: 1396, time taken: 8.281044244766235, loss: 7697.200786113739 
batches completed: 1397, time taken: 8.2767493724823, loss: 7702.546214580536 
batches completed: 1398, time taken: 8.274787902832031, loss: 7707.837547302246 
batches completed: 1399, time taken: 8.266087770462036, loss: 7713.196490764618 
batches completed: 1400, time taken: 8.275168180465698, loss: 7718.609380245209 
batches completed: 1401, time taken: 8.280285835266113, loss: 7724.340180873871 
batches completed: 1402, time taken: 8.275355815887451, loss: 7729.893027305603 
batches completed: 1403, time taken: 8.274328470230103, loss: 7735.440621376038 
batches completed: 1404, time taken: 8.277562618255615, loss: 7740.899230480194 
batches completed: 1405, time taken: 8.272995710372925, loss: 7746.070015907288 
batches completed: 1406, time taken: 8.269410133361816, loss: 7751.663765907288 
batches completed: 1407, time taken: 8.27315902709961, loss: 7757.227093696594 
batches completed: 1408, time taken: 8.269515037536621, loss: 7762.4400243759155 
batches completed: 1409, time taken: 8.260187864303589, loss: 7767.840527534485 
batches completed: 1410, time taken: 8.274798154830933, loss: 7773.249112129211 
batches completed: 1411, time taken: 8.278570890426636, loss: 7778.703054904938 
batches completed: 1412, time taken: 8.27086091041565, loss: 7783.980283737183 
batches completed: 1413, time taken: 8.28430461883545, loss: 7789.5237917900085 
batches completed: 1414, time taken: 8.28983998298645, loss: 7794.891222000122 
batches completed: 1415, time taken: 8.280027151107788, loss: 7800.441967487335 
batches completed: 1416, time taken: 8.269180059432983, loss: 7805.714323043823 
batches completed: 1417, time taken: 8.262877941131592, loss: 7811.198059558868 
batches completed: 1418, time taken: 8.271739959716797, loss: 7816.9194049835205 
batches completed: 1419, time taken: 8.266302824020386, loss: 7822.452831745148 
batches completed: 1420, time taken: 8.277475833892822, loss: 7827.95391702652 
batches completed: 1421, time taken: 8.262656211853027, loss: 7833.414179325104 
batches completed: 1422, time taken: 8.272694826126099, loss: 7838.815517425537 
batches completed: 1423, time taken: 8.271902799606323, loss: 7843.914850234985 
batches completed: 1424, time taken: 8.268831253051758, loss: 7849.167168140411 
batches completed: 1425, time taken: 8.277552843093872, loss: 7854.722159385681 
batches completed: 1426, time taken: 8.27709698677063, loss: 7860.155923366547 
batches completed: 1427, time taken: 8.27497410774231, loss: 7865.675227165222 
batches completed: 1428, time taken: 8.263171195983887, loss: 7871.091387748718 
batches completed: 1429, time taken: 8.278656244277954, loss: 7876.843128681183 
batches completed: 1430, time taken: 8.28762435913086, loss: 7882.54004573822 
batches completed: 1431, time taken: 8.281941890716553, loss: 7888.057554721832 
batches completed: 1432, time taken: 8.280778408050537, loss: 7893.280532836914 
batches completed: 1433, time taken: 8.282317876815796, loss: 7898.473198413849 
batches completed: 1434, time taken: 8.277151346206665, loss: 7903.902629852295 
batches completed: 1435, time taken: 8.263502597808838, loss: 7909.574390888214 
batches completed: 1436, time taken: 8.265307426452637, loss: 7914.934041976929 
batches completed: 1437, time taken: 8.27638554573059, loss: 7920.540462017059 
batches completed: 1438, time taken: 8.271014928817749, loss: 7926.043426513672 
batches completed: 1439, time taken: 8.290409326553345, loss: 7931.719873905182 
batches completed: 1440, time taken: 8.256056547164917, loss: 7937.0829205513 
batches completed: 1441, time taken: 8.279237508773804, loss: 7942.418568134308 
batches completed: 1442, time taken: 8.2771897315979, loss: 7947.359736442566 
batches completed: 1443, time taken: 8.269760847091675, loss: 7952.714169502258 
batches completed: 1444, time taken: 8.271942853927612, loss: 7958.348929405212 
batches completed: 1445, time taken: 8.273006916046143, loss: 7963.6123304367065 
batches completed: 1446, time taken: 8.265991687774658, loss: 7969.118464946747 
batches completed: 1447, time taken: 8.280477523803711, loss: 7974.833566665649 
batches completed: 1448, time taken: 8.262896060943604, loss: 7980.229129314423 
batches completed: 1449, time taken: 8.26147985458374, loss: 7986.069324493408 
batches completed: 1450, time taken: 8.280308961868286, loss: 7991.662897109985 
batches completed: 1451, time taken: 8.264609575271606, loss: 7997.051963329315 
batches completed: 1452, time taken: 8.274494171142578, loss: 8002.388263225555 
batches completed: 1453, time taken: 8.285197973251343, loss: 8007.806928634644 
batches completed: 1454, time taken: 8.264827251434326, loss: 8012.904741764069 
batches completed: 1455, time taken: 8.268335819244385, loss: 8018.28852558136 
batches completed: 1456, time taken: 8.276526927947998, loss: 8023.857923984528 
batches completed: 1457, time taken: 8.26680612564087, loss: 8029.744271278381 
batches completed: 1458, time taken: 8.271904468536377, loss: 8035.324080944061 
batches completed: 1459, time taken: 8.27705693244934, loss: 8040.834100723267 
batches completed: 1460, time taken: 8.279294490814209, loss: 8046.040211200714 
batches completed: 1461, time taken: 8.272229194641113, loss: 8051.673536777496 
batches completed: 1462, time taken: 8.262715339660645, loss: 8057.202052116394 
batches completed: 1463, time taken: 8.279541254043579, loss: 8062.833074092865 
batches completed: 1464, time taken: 8.27800989151001, loss: 8068.151096343994 
batches completed: 1465, time taken: 8.277698993682861, loss: 8073.907859325409 
batches completed: 1466, time taken: 8.261001825332642, loss: 8079.352395057678 
batches completed: 1467, time taken: 8.276504516601562, loss: 8084.64907169342 
batches completed: 1468, time taken: 8.277449607849121, loss: 8089.800763130188 
batches completed: 1469, time taken: 8.279723882675171, loss: 8095.121407032013 
batches completed: 1470, time taken: 8.277863264083862, loss: 8100.405384063721 
batches completed: 1471, time taken: 8.263290405273438, loss: 8106.007313251495 
batches completed: 1472, time taken: 8.267887830734253, loss: 8111.319194793701 
batches completed: 1473, time taken: 8.277529001235962, loss: 8116.444528579712 
batches completed: 1474, time taken: 8.28152346611023, loss: 8121.8355593681335 
batches completed: 1475, time taken: 8.271889209747314, loss: 8127.192927360535 
batches completed: 1476, time taken: 8.256284952163696, loss: 8132.554476737976 
batches completed: 1477, time taken: 8.280397891998291, loss: 8138.169110298157 
batches completed: 1478, time taken: 8.28702163696289, loss: 8143.318198680878 
batches completed: 1479, time taken: 8.277443408966064, loss: 8148.904713630676 
batches completed: 1480, time taken: 8.273837804794312, loss: 8154.126088619232 
batches completed: 1481, time taken: 8.268562316894531, loss: 8160.041343212128 
batches completed: 1482, time taken: 8.262240409851074, loss: 8165.843962669373 
batches completed: 1483, time taken: 8.275560855865479, loss: 8171.4350209236145 
batches completed: 1484, time taken: 8.272351264953613, loss: 8177.063021659851 
batches completed: 1485, time taken: 8.279101371765137, loss: 8182.822083950043 
batches completed: 1486, time taken: 8.273629903793335, loss: 8188.280329704285 
batches completed: 1487, time taken: 8.278818368911743, loss: 8193.596845149994 
batches completed: 1488, time taken: 8.26330828666687, loss: 8199.069829463959 
batches completed: 1489, time taken: 8.271749258041382, loss: 8204.408420085907 
batches completed: 1490, time taken: 8.275019884109497, loss: 8209.496905326843 
batches completed: 1491, time taken: 8.278141021728516, loss: 8214.793204784393 
batches completed: 1492, time taken: 8.270833730697632, loss: 8220.489957809448 
batches completed: 1493, time taken: 8.273149251937866, loss: 8226.057733535767 
batches completed: 1494, time taken: 8.279938697814941, loss: 8231.360608100891 
batches completed: 1495, time taken: 8.267712354660034, loss: 8236.823845863342 
batches completed: 1496, time taken: 8.271923542022705, loss: 8242.429568767548 
batches completed: 1497, time taken: 8.270555973052979, loss: 8247.80497455597 
batches completed: 1498, time taken: 8.267343282699585, loss: 8253.247537136078 
batches completed: 1499, time taken: 8.268016338348389, loss: 8258.508913993835 
batches completed: 1500, time taken: 8.26834774017334, loss: 8264.345341205597 
batches completed: 1501, time taken: 8.28106427192688, loss: 8269.838666915894 
batches completed: 1502, time taken: 8.271027088165283, loss: 8274.93683719635 
batches completed: 1503, time taken: 8.268149375915527, loss: 8280.040329933167 
batches completed: 1504, time taken: 8.271931886672974, loss: 8285.509984016418 
batches completed: 1505, time taken: 8.273345232009888, loss: 8290.958914756775 
batches completed: 1506, time taken: 8.274086236953735, loss: 8296.59071302414 
batches completed: 1507, time taken: 8.268377780914307, loss: 8301.773536205292 
batches completed: 1508, time taken: 8.271362543106079, loss: 8307.147607326508 
batches completed: 1509, time taken: 8.27805495262146, loss: 8312.909181118011 
batches completed: 1510, time taken: 8.28809404373169, loss: 8318.43280506134 
batches completed: 1511, time taken: 8.258415222167969, loss: 8323.239622592926 
batches completed: 1512, time taken: 8.261856079101562, loss: 8328.5439453125 
batches completed: 1513, time taken: 8.270270109176636, loss: 8333.871541023254 
batches completed: 1514, time taken: 8.287234544754028, loss: 8339.38043832779 
batches completed: 1515, time taken: 8.27964735031128, loss: 8344.66363620758 
batches completed: 1516, time taken: 8.283201694488525, loss: 8350.02864408493 
batches completed: 1517, time taken: 8.265254974365234, loss: 8355.509063243866 
batches completed: 1518, time taken: 8.271535873413086, loss: 8360.64634847641 
batches completed: 1519, time taken: 8.27546501159668, loss: 8366.17574596405 
batches completed: 1520, time taken: 8.270772457122803, loss: 8370.466200828552 
batches completed: 1521, time taken: 8.277588129043579, loss: 8375.238284111023 
batches completed: 1522, time taken: 8.275826215744019, loss: 8380.478919506073 
batches completed: 1523, time taken: 8.275253057479858, loss: 8385.96839094162 
batches completed: 1524, time taken: 8.27741265296936, loss: 8391.200032234192 
batches completed: 1525, time taken: 8.281495094299316, loss: 8396.132457256317 
batches completed: 1526, time taken: 8.276856660842896, loss: 8401.262864589691 
batches completed: 1527, time taken: 8.262524127960205, loss: 8407.152703762054 
batches completed: 1528, time taken: 8.26651930809021, loss: 8413.77730512619 
batches completed: 1529, time taken: 8.262195348739624, loss: 8419.9608335495 
batches completed: 1530, time taken: 8.26873779296875, loss: 8424.87696313858 
batches completed: 1531, time taken: 8.27889609336853, loss: 8429.85987997055 
batches completed: 1532, time taken: 8.300437688827515, loss: 8435.503619670868 
batches completed: 1533, time taken: 8.272732734680176, loss: 8440.822421073914 
batches completed: 1534, time taken: 8.269787311553955, loss: 8446.677310466766 
batches completed: 1535, time taken: 8.2675621509552, loss: 8451.883603096008 
batches completed: 1536, time taken: 8.277998924255371, loss: 8458.04282283783 
batches completed: 1537, time taken: 8.270151615142822, loss: 8463.250617027283 
batches completed: 1538, time taken: 8.27664852142334, loss: 8468.794815540314 
batches completed: 1539, time taken: 8.271939039230347, loss: 8473.970610618591 
batches completed: 1540, time taken: 8.265201091766357, loss: 8479.607235908508 
batches completed: 1541, time taken: 8.26784062385559, loss: 8485.085981845856 
batches completed: 1542, time taken: 8.287628412246704, loss: 8490.480265140533 
batches completed: 1543, time taken: 8.27185583114624, loss: 8495.73036289215 
batches completed: 1544, time taken: 8.272905826568604, loss: 8501.020051002502 
batches completed: 1545, time taken: 8.283095836639404, loss: 8506.369648456573 
batches completed: 1546, time taken: 8.273768663406372, loss: 8511.750527381897 
batches completed: 1547, time taken: 8.274588584899902, loss: 8516.900537967682 
batches completed: 1548, time taken: 8.284337997436523, loss: 8521.863498687744 
batches completed: 1549, time taken: 8.265959978103638, loss: 8527.338804721832 
batches completed: 1550, time taken: 8.26609206199646, loss: 8532.907262802124 
batches completed: 1551, time taken: 8.2750563621521, loss: 8537.884182453156 
batches completed: 1552, time taken: 8.280244588851929, loss: 8543.476628303528 
batches completed: 1553, time taken: 8.272472381591797, loss: 8549.000678539276 
batches completed: 1554, time taken: 8.275690078735352, loss: 8554.403357982635 
batches completed: 1555, time taken: 8.269366979598999, loss: 8559.965476512909 
batches completed: 1556, time taken: 8.277952909469604, loss: 8565.702292919159 
batches completed: 1557, time taken: 8.272281646728516, loss: 8571.057081222534 
batches completed: 1558, time taken: 8.276408672332764, loss: 8576.320246696472 
batches completed: 1559, time taken: 8.274297952651978, loss: 8581.77601480484 
batches completed: 1560, time taken: 8.272072315216064, loss: 8586.86044216156 
batches completed: 1561, time taken: 8.281629800796509, loss: 8592.27074766159 
batches completed: 1562, time taken: 8.288116216659546, loss: 8597.707530498505 
batches completed: 1563, time taken: 8.273320436477661, loss: 8602.842939853668 
batches completed: 1564, time taken: 8.273648262023926, loss: 8608.261850357056 
batches completed: 1565, time taken: 8.27341341972351, loss: 8612.802211284637 
batches completed: 1566, time taken: 8.267173767089844, loss: 8618.407370567322 
batches completed: 1567, time taken: 8.279921293258667, loss: 8624.236397266388 
batches completed: 1568, time taken: 8.26229214668274, loss: 8629.759782791138 
batches completed: 1569, time taken: 8.2798752784729, loss: 8635.17256975174 
batches completed: 1570, time taken: 8.2881498336792, loss: 8640.36500120163 
batches completed: 1571, time taken: 8.267760992050171, loss: 8646.052945613861 
batches completed: 1572, time taken: 8.260896921157837, loss: 8651.750649929047 
batches completed: 1573, time taken: 8.270030498504639, loss: 8657.060837745667 
batches completed: 1574, time taken: 8.279759645462036, loss: 8662.680514335632 
batches completed: 1575, time taken: 8.279882431030273, loss: 8668.243952274323 
batches completed: 1576, time taken: 8.270528793334961, loss: 8673.522818565369 
batches completed: 1577, time taken: 8.272225856781006, loss: 8679.195109844208 
batches completed: 1578, time taken: 8.270156145095825, loss: 8684.618624687195 
batches completed: 1579, time taken: 8.281053066253662, loss: 8689.584568023682 
batches completed: 1580, time taken: 8.275184154510498, loss: 8694.879354000092 
batches completed: 1581, time taken: 8.275543451309204, loss: 8700.164975643158 
batches completed: 1582, time taken: 8.283828973770142, loss: 8705.6559009552 
batches completed: 1583, time taken: 8.279226541519165, loss: 8711.195030212402 
batches completed: 1584, time taken: 8.27350401878357, loss: 8716.875891208649 
batches completed: 1585, time taken: 8.27813172340393, loss: 8722.305235385895 
batches completed: 1586, time taken: 8.279987573623657, loss: 8727.68503665924 
batches completed: 1587, time taken: 8.268275737762451, loss: 8733.22214460373 
batches completed: 1588, time taken: 8.28321099281311, loss: 8738.163180351257 
batches completed: 1589, time taken: 8.282607555389404, loss: 8743.449469089508 
batches completed: 1590, time taken: 8.267026901245117, loss: 8748.900074958801 
batches completed: 1591, time taken: 8.27627420425415, loss: 8754.106715679169 
batches completed: 1592, time taken: 8.26920199394226, loss: 8759.217101097107 
batches completed: 1593, time taken: 8.262040615081787, loss: 8765.047829151154 
batches completed: 1594, time taken: 8.254922866821289, loss: 8771.057355880737 
batches completed: 1595, time taken: 8.269513607025146, loss: 8776.215130329132 
batches completed: 1596, time taken: 8.272252798080444, loss: 8781.282820224762 
batches completed: 1597, time taken: 8.285231113433838, loss: 8786.487448215485 
batches completed: 1598, time taken: 8.275875091552734, loss: 8791.558927059174 
batches completed: 1599, time taken: 8.281084537506104, loss: 8796.663493156433 
batches completed: 1600, time taken: 8.269314050674438, loss: 8802.243584632874 
batches completed: 1601, time taken: 8.282141923904419, loss: 8807.205564022064 
batches completed: 1602, time taken: 8.280057191848755, loss: 8812.289308547974 
batches completed: 1603, time taken: 8.26255202293396, loss: 8817.35055398941 
batches completed: 1604, time taken: 8.276599645614624, loss: 8822.466095924377 
batches completed: 1605, time taken: 8.277956008911133, loss: 8827.10327243805 
batches completed: 1606, time taken: 8.277421951293945, loss: 8832.252801418304 
batches completed: 1607, time taken: 8.276203632354736, loss: 8837.95574760437 
batches completed: 1608, time taken: 8.280022144317627, loss: 8843.213080883026 
batches completed: 1609, time taken: 8.263526678085327, loss: 8848.381593704224 
batches completed: 1610, time taken: 8.282852411270142, loss: 8853.775282382965 
batches completed: 1611, time taken: 8.257067918777466, loss: 8859.77675151825 
